iso3,year,saved.hivneg,saved.hivneg.lo,saved.hivneg.hi,saved.hivpos,saved.hivpos.lo,saved.hivpos.hi,saved,saved.lo,saved.hi
SYC,2003,0.00482,0.00324,0.00668,6.52e-09,4.01e-09,9.65e-09,0.00482,0.00324,0.00668
SYC,2004,2.79e-09,1.23e-09,4.82e-09,5.76e-09,3.22e-09,8.94e-09,8.55e-09,5.46e-09,1.22e-08
SYC,2005,0,0,0,5.84e-09,3.26e-09,9.06e-09,5.84e-09,3.26e-09,9.06e-09
SYC,2006,0,0,0,5.92e-09,3.31e-09,9.17e-09,5.92e-09,3.31e-09,9.17e-09
SYC,2007,0,0,0,6.01e-09,3.35e-09,9.31e-09,6.01e-09,3.35e-09,9.31e-09
SYC,2008,0.000915,0,0.00219,6.99e-09,4.31e-09,1.03e-08,0.000915,6.88e-09,0.00219
SYC,2009,0.000963,0,0.00257,0.00622,0.00357,0.00923,0.00718,0.00424,0.0105
SYC,2010,0.00801,0.00539,0.0111,0.000709,0,0.00124,0.00872,0.00602,0.0119
SYC,2011,0.0076,0.00456,0.0113,0.00283,0,0.00733,0.0104,0.00605,0.016
SYC,2012,0.00872,0.00571,0.0124,0.00205,0,0.00624,0.0108,0.00673,0.0161
SYC,2013,0.00937,0.00575,0.0136,0.000728,0,0.00127,0.0101,0.00642,0.0143
SYC,2014,0.00617,0.00406,0.00871,0.000728,0,0.00127,0.0069,0.0047,0.0095
SYC,2015,0.00309,0.00169,0.00476,7.74e-09,4.76e-09,1.15e-08,0.00309,0.00169,0.00476
SYC,2016,0.00567,0.00369,0.00805,0.000798,0,0.00139,0.00646,0.00438,0.00893
SYC,2017,0.00588,0.00336,0.0088,7.94e-09,4.89e-09,1.18e-08,0.00588,0.00336,0.0088
SYC,2018,0.00527,0.00293,0.00809,0.000744,0,0.0013,0.00602,0.00358,0.00889
SYC,2019,0.00486,0.00269,0.00759,0.00151,0,0.00516,0.00637,0.00332,0.0107
SYC,2020,0.00279,0,0.00813,0.00139,0.000657,0.00229,0.00418,0.00125,0.00958
SYC,2021,0.0036,0.000345,0.00907,0.00137,0.000649,0.00226,0.00497,0.00161,0.0105
SYC,Cumulative,0.0777,0.0667,0.0888,0.0191,0.0125,0.0257,0.0968,0.0839,0.11
SYR,2000,2.64,1.31,4.49,0.00161,0,0.00393,2.64,1.31,4.5
SYR,2001,2.59,1.31,4.36,0.00137,0,0.00334,2.59,1.31,4.36
SYR,2002,2.5,1.32,4.1,0.00122,0,0.00293,2.5,1.32,4.1
SYR,2003,2.55,1.36,4.17,0.00125,0,0.00298,2.55,1.36,4.17
SYR,2004,2.45,1.35,3.91,0.00128,0,0.00297,2.45,1.36,3.91
SYR,2005,2.28,1.3,3.56,0.00137,0,0.00311,2.28,1.3,3.56
SYR,2006,2.09,1.25,3.16,0.00145,0,0.00319,2.09,1.25,3.16
SYR,2007,2.31,1.38,3.51,0.00187,0.000116,0.00404,2.31,1.38,3.51
SYR,2008,2.02,1.26,2.97,0.00178,0.000163,0.00375,2.03,1.26,2.98
SYR,2009,2.18,1.34,3.25,0.00213,0.000259,0.00443,2.19,1.34,3.25
SYR,2010,2.03,1.29,2.94,0.00213,0.000348,0.00433,2.03,1.29,2.95
SYR,2011,2.07,1.31,3,0.00242,0.000482,0.00485,2.07,1.31,3
SYR,2012,1.75,1.15,2.48,0.00232,0.000635,0.00446,1.76,1.15,2.48
SYR,2013,1.58,1.04,2.23,0.00217,0.000594,0.00418,1.59,1.05,2.23
SYR,2014,1.98,1.23,2.91,0.00272,0.000636,0.00542,1.98,1.23,2.92
SYR,2015,1.64,1.05,2.35,0.00235,0.000686,0.00452,1.64,1.06,2.36
SYR,2016,1.76,1.11,2.56,0.0025,0.000674,0.00489,1.76,1.11,2.57
SYR,2017,1.61,1.04,2.31,0.00231,0.000652,0.00446,1.61,1.04,2.31
SYR,2018,1.59,1.03,2.26,0.00227,0.000643,0.00436,1.59,1.03,2.27
SYR,2019,1.61,1.05,2.29,0.00231,0.000685,0.00441,1.61,1.05,2.29
SYR,2020,1.61,1.04,2.31,0.00231,0.000789,0.00439,1.62,1.04,2.31
SYR,2021,1.61,1.03,2.31,0.00227,0.000746,0.00436,1.61,1.04,2.32
SYR,Cumulative,44.5,39.8,49.1,0.0434,0.0347,0.0522,44.5,39.9,49.1
TCA,2000,0,0,0,1.28e-09,5.48e-10,2.03e-09,1.28e-09,5.48e-10,2.03e-09
TCA,2001,0,0,0,1.33e-09,5.71e-10,2.12e-09,1.33e-09,5.71e-10,2.12e-09
TCA,2002,0,0,0,1.4e-09,6.01e-10,2.23e-09,1.4e-09,6.01e-10,2.23e-09
TCA,2003,0,0,0,1.48e-09,6.33e-10,2.36e-09,1.48e-09,6.33e-10,2.36e-09
TCA,2004,0,0,0,1.56e-09,6.7e-10,2.48e-09,1.56e-09,6.7e-10,2.48e-09
TCA,2005,0,0,0,1.63e-09,7.03e-10,2.6e-09,1.63e-09,7.03e-10,2.6e-09
TCA,2006,0,0,0,1.71e-09,7.35e-10,2.72e-09,1.71e-09,7.35e-10,2.72e-09
TCA,2007,0,0,0,1.79e-09,7.66e-10,2.85e-09,1.79e-09,7.66e-10,2.85e-09
TCA,2008,0,0,0,1.87e-09,8.01e-10,2.97e-09,1.87e-09,8.01e-10,2.97e-09
TCA,2009,0,0,0,1.94e-09,8.38e-10,3.1e-09,1.94e-09,8.38e-10,3.1e-09
TCA,2010,0.00201,0.000977,0.00334,0.000795,0,0.0029,0.00281,0.00127,0.0052
TCA,2011,0,0,0,2.1e-09,9.02e-10,3.34e-09,2.1e-09,9.02e-10,3.34e-09
TCA,2012,0.00281,0.00147,0.00447,0.000779,0,0.00321,0.00359,0.00177,0.0064
TCA,2013,0.000774,0.000325,0.00137,2.28e-09,9.79e-10,3.64e-09,0.000774,0.000325,0.00137
TCA,2014,0,0,0,2.38e-09,1.03e-09,3.8e-09,2.38e-09,1.03e-09,3.8e-09
TCA,2015,0,0,0,2.48e-09,1.07e-09,3.96e-09,2.48e-09,1.07e-09,3.96e-09
TCA,2016,0.000419,1.19e-05,0.00109,0.000755,2.25e-05,0.00192,0.00117,0.000289,0.00247
TCA,2017,0.00172,0.000858,0.00279,2.71e-09,1.16e-09,4.32e-09,0.00172,0.000858,0.00279
TCA,2018,0,0,0,2.82e-09,1.21e-09,4.49e-09,2.82e-09,1.21e-09,4.49e-09
TCA,2019,0.00155,0.000697,0.00264,2.93e-09,1.26e-09,4.66e-09,0.00155,0.000697,0.00264
TCA,2020,0.000768,0.000384,0.00125,3.45e-09,2.12e-09,5.11e-09,0.000768,0.000384,0.00125
TCA,2021,1.49e-09,6.76e-10,2.56e-09,3.07e-09,1.72e-09,4.75e-09,4.56e-09,2.92e-09,6.5e-09
TCA,Cumulative,0.0101,0.00754,0.0126,0.00233,-0.000229,0.00489,0.0124,0.0088,0.016
TCD,2000,1.16,0,3.72,1.58,0,4.64,2.74,0,6.58
TCD,2001,1.33,0,4.1,1.38,0,4.22,2.71,0,6.51
TCD,2002,1.47,0,4.42,1.23,0,3.88,2.7,0,6.5
TCD,2003,1.47,0,4.58,1.07,0,3.62,2.54,0,6.38
TCD,2004,1.61,0,4.88,1.02,0,3.55,2.63,0,6.6
TCD,2005,2,0,5.39,1.13,0,3.76,3.14,0.0334,7.25
TCD,2006,1.97,0,5.44,1.11,0,3.85,3.09,0,7.33
TCD,2007,1.92,0,5.48,1.13,0,4,3.05,0,7.43
TCD,2008,2.21,0,5.87,1.22,0,4.14,3.43,0.0217,7.94
TCD,2009,2.66,0,6.4,1.36,0,4.32,4.02,0.431,8.63
TCD,2010,3.01,0,6.85,1.43,0,4.39,4.44,0.725,9.1
TCD,2011,3.34,0.14,7.26,1.56,0,4.56,4.89,1.07,9.67
TCD,2012,3.41,0.0824,7.45,1.53,0,4.56,4.94,1.02,9.83
TCD,2013,3.68,0.257,7.86,1.5,0,4.48,5.17,1.16,10.1
TCD,2014,4.01,0.496,8.33,1.46,0,4.32,5.47,1.38,10.5
TCD,2015,3.59,0.231,7.63,1.78,0.219,3.62,5.37,1.71,9.75
TCD,2016,3.38,0,7.56,1.69,0.0384,3.59,5.07,1.34,9.59
TCD,2017,3.81,0.144,8.19,1.66,0.17,3.4,5.47,1.6,10.1
TCD,2018,4.38,0.571,9.02,1.54,0.258,3.05,5.93,1.91,10.8
TCD,2019,4.53,0.691,9.21,1.76,0.372,3.38,6.29,2.19,11.2
TCD,2020,4.36,0.0725,9.48,1.41,0.124,2.9,5.77,1.45,11.1
TCD,2021,4.7,0.276,10.1,1.32,0.123,2.72,6.02,1.54,11.5
TCD,Cumulative,64,47.6,80.4,30.9,20.9,40.8,94.9,75.7,114
TGO,2000,0.267,0,0.789,0.561,0,1.43,0.828,0.099,1.81
TGO,2001,0.335,0,0.932,0.534,0,1.39,0.869,0.119,1.88
TGO,2002,0.391,0,1.08,0.509,0,1.39,0.9,0.112,1.98
TGO,2003,0.46,0,1.29,0.518,0,1.5,0.978,0.0968,2.21
TGO,2004,0.582,0,1.61,0.588,0,1.74,1.17,0.134,2.65
TGO,2005,0.672,0,1.87,0.662,0,1.99,1.33,0.153,3.04
TGO,2006,0.741,0,2.06,0.738,0,2.24,1.48,0.179,3.38
TGO,2007,0.655,0,2.08,0.684,0,2.35,1.34,0,3.42
TGO,2008,0.836,0,2.36,0.681,0,1.95,1.52,0.199,3.41
TGO,2009,0.93,0,2.63,0.54,0,1.55,1.47,0.176,3.38
TGO,2010,0.876,0,2.56,0.506,0,1.5,1.38,0.118,3.26
TGO,2011,0.881,0,2.45,0.555,0,1.53,1.44,0.198,3.22
TGO,2012,0.899,0,2.41,0.492,0,1.29,1.39,0.228,3.05
TGO,2013,0.858,0,2.27,0.383,0,0.989,1.24,0.194,2.74
TGO,2014,0.82,0,2,0.384,0,0.913,1.2,0.27,2.47
TGO,2015,0.837,0.216,1.64,0.411,0.125,0.769,1.25,0.548,2.11
TGO,2016,0.878,0.451,1.38,0.443,0.256,0.653,1.32,0.849,1.86
TGO,2017,0.847,0.459,1.3,0.343,0.208,0.492,1.19,0.777,1.66
TGO,2018,0.815,0.447,1.24,0.305,0.187,0.433,1.12,0.732,1.56
TGO,2019,0.881,0.511,1.3,0.306,0.196,0.425,1.19,0.799,1.63
TGO,2020,0.773,0.409,1.19,0.297,0.176,0.429,1.07,0.684,1.51
TGO,2021,0.845,0.474,1.28,0.224,0.134,0.325,1.07,0.685,1.51
TGO,Cumulative,16.1,11.8,20.3,10.7,7.23,14.1,26.7,21.3,32.2
THA,2000,29.2,0,80,19.2,0,76.8,48.3,3.33,121
THA,2001,33.6,0,89.8,18.4,0,70.3,52,5.44,124
THA,2002,36.3,0.621,95.4,15.9,0,62.3,52.2,6.21,123
THA,2003,38,2.18,97,14.4,0,55.9,52.4,7.59,121
THA,2004,38.6,3.32,95.5,13,0,50.6,51.6,8.52,116
THA,2005,38.4,4.99,92,12.6,0,48.2,51,10,112
THA,2006,40.7,7.56,92.5,7.71,0,26.7,48.5,12,102
THA,2007,39.5,8.41,87.1,7.35,0,24.9,46.9,12.7,96.6
THA,2008,37.7,8.57,81.8,7.28,0,23.6,45,13,91
THA,2009,36.4,11.1,72.5,7.94,0,21.4,44.3,16.5,82.2
THA,2010,36,13.3,67.4,7.76,0,18.1,43.8,19.2,76.4
THA,2011,35.5,13.5,65.7,6.97,0,15.9,42.5,19,73.6
THA,2012,34.6,11.7,66.4,5.88,0,14.4,40.5,16.3,73.1
THA,2013,33.7,12.6,62.5,6.89,0,15.6,40.6,17.9,70.3
THA,2014,33.4,12.6,61.8,6.59,0.444,14.1,40,18,69.1
THA,2015,33.1,12.7,60.7,5.82,0.0165,12.8,38.9,17.5,67.1
THA,2016,33.5,15.4,57.1,5.62,1.56,10.4,39.1,20.4,63.2
THA,2017,32.8,17.6,51.4,6.26,3.28,9.62,39.1,23.4,57.9
THA,2018,32.4,17.3,50.5,6.24,3.56,9.25,38.6,23.3,57
THA,2019,31.6,17,49.4,6.38,3.83,9.27,38,23.1,55.9
THA,2020,31.1,16.9,48.1,5.37,3.17,7.85,36.5,22.1,53.7
THA,2021,30.6,16.6,47.3,5.22,3.01,7.74,35.8,21.7,52.6
THA,Cumulative,767,612,922,199,106,291,966,785,1150
TJK,2000,4.99,1.63,9.96,0.00404,0.000468,0.0115,5,1.64,9.96
TJK,2001,5.16,1.66,10.4,4.36e-07,1.87e-07,6.95e-07,5.16,1.66,10.4
TJK,2002,5.23,1.69,10.5,0,0,0,5.23,1.69,10.5
TJK,2003,5.22,1.75,10.3,0.00586,0,0.0186,5.23,1.75,10.3
TJK,2004,5.12,1.82,9.94,0.0171,0.000498,0.0468,5.14,1.83,9.96
TJK,2005,4.87,1.79,9.3,0.0313,0.00148,0.0828,4.9,1.82,9.33
TJK,2006,4.61,1.81,8.55,0.049,0.00341,0.126,4.66,1.85,8.6
TJK,2007,4.29,1.78,7.75,0.0687,0.00625,0.172,4.35,1.85,7.82
TJK,2008,3.95,1.74,6.93,0.0893,0.00858,0.221,4.04,1.83,7.02
TJK,2009,3.62,1.69,6.18,0.0861,0,0.249,3.7,1.77,6.27
TJK,2010,3.29,1.59,5.5,0.108,0,0.294,3.4,1.69,5.61
TJK,2011,3.03,1.52,4.97,0.0923,0.0403,0.156,3.12,1.61,5.07
TJK,2012,2.83,1.45,4.56,0.0648,0.0283,0.109,2.89,1.52,4.63
TJK,2013,2.62,1.37,4.18,0.0859,0.035,0.146,2.71,1.46,4.26
TJK,2014,2.38,1.26,3.75,0.119,0.0604,0.186,2.5,1.38,3.87
TJK,2015,2.3,1.24,3.59,0.111,0.0581,0.171,2.41,1.35,3.7
TJK,2016,2.33,1.26,3.62,0.148,0.082,0.223,2.47,1.4,3.77
TJK,2017,2.37,1.29,3.67,0.154,0.0835,0.235,2.52,1.44,3.82
TJK,2018,2.41,1.32,3.71,0.167,0.0878,0.258,2.57,1.49,3.88
TJK,2019,2.5,1.39,3.83,0.121,0.0616,0.189,2.62,1.51,3.95
TJK,2020,2.36,1.27,3.65,0.11,0.0496,0.182,2.47,1.38,3.76
TJK,2021,2.39,1.13,3.9,0.0894,0.0231,0.167,2.47,1.21,3.99
TJK,Cumulative,77.9,65.1,90.6,1.72,1.38,2.06,79.6,66.8,92.3
TKL,2000,5.5e-11,2.5e-11,9.45e-11,1.13e-10,4.88e-11,1.81e-10,1.68e-10,9.6e-11,2.45e-10
TKL,2001,5.54e-11,2.51e-11,9.51e-11,1.14e-10,4.92e-11,1.82e-10,1.7e-10,9.66e-11,2.47e-10
TKL,2002,0,0,0,1.12e-10,4.82e-11,1.79e-10,1.12e-10,4.82e-11,1.79e-10
TKL,2003,5.23e-11,2.38e-11,8.97e-11,1.08e-10,4.63e-11,1.72e-10,1.6e-10,9.13e-11,2.33e-10
TKL,2004,0,0,0,1.03e-10,4.43e-11,1.63e-10,1.03e-10,4.43e-11,1.63e-10
TKL,2005,4.72e-11,2.14e-11,8.1e-11,9.72e-11,4.17e-11,1.55e-10,1.44e-10,8.22e-11,2.1e-10
TKL,2006,4.5e-11,2.04e-11,7.73e-11,9.28e-11,3.99e-11,1.48e-10,1.38e-10,7.86e-11,2.01e-10
TKL,2007,4.43e-11,2.01e-11,7.61e-11,9.13e-11,3.94e-11,1.46e-10,1.36e-10,7.73e-11,1.97e-10
TKL,2008,4.45e-11,2.02e-11,7.65e-11,9.16e-11,3.94e-11,1.46e-10,1.36e-10,7.77e-11,1.98e-10
TKL,2009,4.47e-11,2.03e-11,7.68e-11,9.22e-11,3.96e-11,1.47e-10,1.37e-10,7.79e-11,1.99e-10
TKL,2010,4.51e-11,2.05e-11,7.75e-11,9.3e-11,4.01e-11,1.48e-10,1.38e-10,7.89e-11,2.01e-10
TKL,2011,4.56e-11,2.07e-11,7.84e-11,9.4e-11,4.04e-11,1.5e-10,1.4e-10,7.97e-11,2.03e-10
TKL,2012,4.75e-11,2.16e-11,8.17e-11,9.8e-11,4.22e-11,1.56e-10,1.45e-10,8.3e-11,2.11e-10
TKL,2013,4.96e-11,2.25e-11,8.51e-11,1.02e-10,4.39e-11,1.63e-10,1.52e-10,8.67e-11,2.21e-10
TKL,2014,4.93e-11,2.24e-11,8.47e-11,1.02e-10,4.37e-11,1.62e-10,1.51e-10,8.6e-11,2.19e-10
TKL,2015,0,0,0,9.89e-11,4.25e-11,1.57e-10,9.89e-11,4.25e-11,1.57e-10
TKL,2016,4.71e-11,2.13e-11,8.09e-11,9.71e-11,4.18e-11,1.55e-10,1.44e-10,8.21e-11,2.1e-10
TKL,2017,4.9e-11,2.22e-11,8.42e-11,1.01e-10,4.36e-11,1.61e-10,1.5e-10,8.55e-11,2.18e-10
TKL,2018,0,0,0,1.1e-10,4.74e-11,1.76e-10,1.1e-10,4.74e-11,1.76e-10
TKL,2019,0,0,0,1.19e-10,5.12e-11,1.9e-10,1.19e-10,5.12e-11,1.9e-10
TKL,2020,0,0,0,1.24e-10,6.88e-11,1.93e-10,1.24e-10,6.88e-11,1.93e-10
TKL,2021,0,0,0,1.26e-10,6.97e-11,1.95e-10,1.26e-10,6.97e-11,1.95e-10
TKL,Cumulative,7.22e-10,6.03e-10,8.4e-10,2.28e-09,2e-09,2.56e-09,3e-09,2.7e-09,3.3e-09
TKM,2000,0.893,0,2.61,0.114,0,0.29,1.01,0.0529,2.73
TKM,2001,0.796,0,2.42,0.116,0,0.294,0.912,0.0463,2.54
TKM,2002,0.933,0,2.35,0.125,0,0.307,1.06,0.108,2.48
TKM,2003,1.19,0,3.1,0.181,0,0.465,1.37,0.143,3.29
TKM,2004,0.712,0,1.88,0.175,0.00816,0.412,0.887,0.109,2.08
TKM,2005,0.568,0,1.59,0.208,0.0161,0.479,0.777,0.105,1.83
TKM,2006,0.656,0,1.68,0.259,0.0217,0.591,0.916,0.166,1.98
TKM,2007,0.729,0,1.84,0.329,0.0249,0.756,1.06,0.218,2.23
TKM,2008,0.964,0.0462,2.24,0.411,0.024,0.96,1.38,0.364,2.73
TKM,2009,0.653,0,1.56,0.386,0.0487,0.849,1.04,0.281,2.03
TKM,2010,0.615,0,1.53,0.433,0.0581,0.949,1.05,0.275,2.07
TKM,2011,0.487,0,1.16,0.398,0.0748,0.829,0.884,0.268,1.66
TKM,2012,0.69,0.124,1.43,0.456,0.0819,0.957,1.15,0.441,2.02
TKM,2013,0.787,0.201,1.56,0.486,0.0868,1.02,1.27,0.534,2.19
TKM,2014,0.462,0.00853,1.03,0.406,0.0904,0.821,0.867,0.306,1.55
TKM,2015,0.383,0.013,0.835,0.347,0.0867,0.686,0.73,0.271,1.28
TKM,2016,0.3,0,0.711,0.329,0.0855,0.644,0.629,0.215,1.13
TKM,2017,0.248,0,0.628,0.314,0.0842,0.61,0.562,0.184,1.03
TKM,2018,0.317,0,0.748,0.345,0.0894,0.674,0.662,0.228,1.19
TKM,2019,0.291,0,0.707,0.338,0.0889,0.658,0.629,0.213,1.14
TKM,2020,0.331,0,0.779,0.306,0.0233,0.658,0.637,0.179,1.19
TKM,2021,0.356,0,0.816,0.312,0.0236,0.671,0.667,0.195,1.24
TKM,Cumulative,13.4,9.34,17.4,6.77,5.25,8.29,20.1,15.8,24.4
TLS,2002,1.08,0.157,2.21,0.00949,0,0.0322,1.09,0.167,2.22
TLS,2003,1.24,0.439,2.2,0.0138,0,0.0433,1.25,0.452,2.21
TLS,2004,1.44,0.732,2.25,0.0188,0,0.0543,1.46,0.751,2.27
TLS,2005,1.46,0.723,2.31,0.0218,0,0.0638,1.48,0.743,2.33
TLS,2006,1.39,0.571,2.36,0.0233,0,0.0722,1.41,0.593,2.39
TLS,2007,1.27,0.254,2.52,0.0341,0.00158,0.0896,1.3,0.287,2.55
TLS,2008,1.29,0.245,2.56,0.0378,0.00239,0.0976,1.32,0.281,2.6
TLS,2009,1.86,1.19,2.57,0.0382,0,0.0957,1.9,1.22,2.61
TLS,2010,1.8,1.08,2.58,0.042,0,0.108,1.84,1.12,2.62
