iso3,scenario,hiv,measure,date,best,lo,hi,year
AZE,Baseline,a,mort,2020-06-01,0.49231,0.45192,0.53801,2020
AZE,Baseline,a,mort,2020-07-01,0.49171,0.45131,0.53738,2020
AZE,Baseline,a,mort,2020-08-01,0.49096,0.45072,0.53677,2020
AZE,Baseline,a,mort,2020-09-01,0.49033,0.45013,0.53608,2020
AZE,Baseline,a,mort,2020-10-01,0.48972,0.44973,0.53522,2020
AZE,Baseline,a,mort,2020-11-01,0.48912,0.4494,0.53437,2020
AZE,Baseline,a,mort,2020-12-01,0.48853,0.44908,0.53354,2020
AZE,COVID,a,mort,2020-01-01,0.49632,0.45516,0.54132,2020
AZE,COVID,a,mort,2020-02-01,0.49587,0.45449,0.54063,2020
AZE,COVID,a,mort,2020-03-01,0.49467,0.45382,0.53996,2020
AZE,COVID,a,mort,2020-04-01,0.49868,0.45691,0.54348,2020
AZE,COVID,a,mort,2020-05-01,0.51995,0.47627,0.56572,2020
AZE,COVID,a,mort,2020-06-01,0.53462,0.48732,0.58096,2020
AZE,COVID,a,mort,2020-07-01,0.54015,0.49078,0.58607,2020
AZE,COVID,a,mort,2020-08-01,0.56019,0.50247,0.60705,2020
AZE,COVID,a,mort,2020-09-01,0.57475,0.51148,0.62264,2020
AZE,COVID,a,mort,2020-10-01,0.59564,0.52446,0.64526,2020
AZE,COVID,a,mort,2020-11-01,0.6114,0.53557,0.6633,2020
AZE,COVID,a,mort,2020-12-01,0.63324,0.54863,0.68886,2020
AZE,Baseline,a,inc,2021-01-01,4.8587,3.7736,6.0973,2021
AZE,Baseline,a,inc,2021-02-01,4.8555,3.7736,6.0887,2021
AZE,Baseline,a,inc,2021-03-01,4.8523,3.7736,6.0802,2021
AZE,Baseline,a,inc,2021-04-01,4.8491,3.7737,6.0719,2021
AZE,Baseline,a,inc,2021-05-01,4.8459,3.7737,6.0637,2021
AZE,Baseline,a,inc,2021-06-01,4.8428,3.7738,6.0556,2021
AZE,Baseline,a,inc,2021-07-01,4.8396,3.7738,6.0477,2021
AZE,Baseline,a,inc,2021-08-01,4.8365,3.7738,6.0399,2021
AZE,Baseline,a,inc,2021-09-01,4.8334,3.7739,6.0323,2021
AZE,Baseline,a,inc,2021-10-01,4.8303,3.7739,6.0247,2021
AZE,Baseline,a,inc,2021-11-01,4.8272,3.774,6.0173,2021
AZE,Baseline,a,inc,2021-12-01,4.8241,3.774,6.01,2021
AZE,COVID,a,inc,2021-01-01,4.9425,3.926,6.1208,2021
AZE,COVID,a,inc,2021-02-01,4.9955,3.98,6.1717,2021
AZE,COVID,a,inc,2021-03-01,5.0478,4.0161,6.228,2021
AZE,COVID,a,inc,2021-04-01,5.0923,4.0504,6.2893,2021
AZE,COVID,a,inc,2021-05-01,5.1283,4.0859,6.3542,2021
AZE,COVID,a,inc,2021-06-01,5.1832,4.1217,6.4207,2021
AZE,COVID,a,inc,2021-07-01,5.2387,4.1565,6.492,2021
AZE,COVID,a,inc,2021-08-01,5.294,4.19,6.5979,2021
AZE,COVID,a,inc,2021-09-01,5.3471,4.2107,6.7008,2021
AZE,COVID,a,inc,2021-10-01,5.3909,4.2297,6.7673,2021
AZE,COVID,a,inc,2021-11-01,5.4443,4.2477,6.8248,2021
AZE,COVID,a,inc,2021-12-01,5.4777,4.265,6.8898,2021
AZE,Baseline,a,mort,2021-01-01,0.48814,0.44876,0.53272,2021
AZE,Baseline,a,mort,2021-02-01,0.48763,0.44845,0.53192,2021
AZE,Baseline,a,mort,2021-03-01,0.48719,0.44815,0.53119,2021
AZE,Baseline,a,mort,2021-04-01,0.48666,0.44785,0.53054,2021
AZE,Baseline,a,mort,2021-05-01,0.48605,0.44756,0.52997,2021
AZE,Baseline,a,mort,2021-06-01,0.48558,0.44721,0.52942,2021
AZE,Baseline,a,mort,2021-07-01,0.48512,0.44601,0.52888,2021
AZE,Baseline,a,mort,2021-08-01,0.48465,0.44475,0.52835,2021
AZE,Baseline,a,mort,2021-09-01,0.48423,0.44352,0.52782,2021
AZE,Baseline,a,mort,2021-10-01,0.48379,0.44231,0.52729,2021
AZE,Baseline,a,mort,2021-11-01,0.48337,0.44151,0.52687,2021
AZE,Baseline,a,mort,2021-12-01,0.48281,0.44086,0.52652,2021
AZE,COVID,a,mort,2021-01-01,0.65626,0.56316,0.71672,2021
AZE,COVID,a,mort,2021-02-01,0.68059,0.57837,0.74638,2021
AZE,COVID,a,mort,2021-03-01,0.70522,0.59306,0.77494,2021
AZE,COVID,a,mort,2021-04-01,0.72732,0.60584,0.8003,2021
AZE,COVID,a,mort,2021-05-01,0.74649,0.61647,0.82295,2021
AZE,COVID,a,mort,2021-06-01,0.75808,0.62434,0.83788,2021
AZE,COVID,a,mort,2021-07-01,0.765,0.62961,0.84536,2021
AZE,COVID,a,mort,2021-08-01,0.77084,0.63411,0.85167,2021
AZE,COVID,a,mort,2021-09-01,0.77576,0.63749,0.8593,2021
AZE,COVID,a,mort,2021-10-01,0.77671,0.63958,0.86598,2021
AZE,COVID,a,mort,2021-11-01,0.78274,0.64257,0.87662,2021
AZE,COVID,a,mort,2021-12-01,0.78919,0.64645,0.89023,2021
AZE,Baseline,a,inc,2022-01-01,4.821,3.7735,6.0028,2022
AZE,Baseline,a,inc,2022-02-01,4.818,3.7712,5.9957,2022
AZE,Baseline,a,inc,2022-03-01,4.8149,3.769,5.9887,2022
AZE,Baseline,a,inc,2022-04-01,4.8119,3.7668,5.9818,2022
AZE,Baseline,a,inc,2022-05-01,4.8088,3.7644,5.9751,2022
AZE,Baseline,a,inc,2022-06-01,4.8058,3.7616,5.9684,2022
AZE,Baseline,a,inc,2022-07-01,4.8027,3.7588,5.9618,2022
AZE,Baseline,a,inc,2022-08-01,4.7997,3.7561,5.9553,2022
AZE,Baseline,a,inc,2022-09-01,4.7948,3.7535,5.9489,2022
AZE,Baseline,a,inc,2022-10-01,4.7913,3.7509,5.9426,2022
AZE,Baseline,a,inc,2022-11-01,4.7888,3.7483,5.9364,2022
AZE,Baseline,a,inc,2022-12-01,4.786,3.7458,5.9302,2022
AZE,COVID,a,inc,2022-01-01,5.5351,4.2815,6.9664,2022
AZE,COVID,a,inc,2022-02-01,5.5682,4.2951,7.0329,2022
AZE,COVID,a,inc,2022-03-01,5.5822,4.3041,7.0827,2022
AZE,COVID,a,inc,2022-04-01,5.593,4.309,7.1181,2022
AZE,COVID,a,inc,2022-05-01,5.6032,4.3104,7.1417,2022
AZE,COVID,a,inc,2022-06-01,5.5948,4.3088,7.1557,2022
AZE,COVID,a,inc,2022-07-01,5.5833,4.3048,7.1619,2022
AZE,COVID,a,inc,2022-08-01,5.5742,4.2988,7.1618,2022
AZE,COVID,a,inc,2022-09-01,5.5635,4.2911,7.1567,2022
AZE,COVID,a,inc,2022-10-01,5.5507,4.2821,7.1474,2022
AZE,COVID,a,inc,2022-11-01,5.5283,4.2663,7.1349,2022
AZE,COVID,a,inc,2022-12-01,5.5151,4.246,7.1198,2022
AZE,Baseline,a,mort,2022-01-01,0.48215,0.44037,0.52617,2022
AZE,Baseline,a,mort,2022-02-01,0.48152,0.44003,0.52583,2022
AZE,Baseline,a,mort,2022-03-01,0.4811,0.43955,0.52549,2022
AZE,Baseline,a,mort,2022-04-01,0.48068,0.43872,0.52516,2022
AZE,Baseline,a,mort,2022-05-01,0.48028,0.4379,0.52483,2022
AZE,Baseline,a,mort,2022-06-01,0.47986,0.4371,0.5245,2022
AZE,Baseline,a,mort,2022-07-01,0.4793,0.43631,0.52418,2022
AZE,Baseline,a,mort,2022-08-01,0.47884,0.43555,0.52386,2022
AZE,Baseline,a,mort,2022-09-01,0.47828,0.43482,0.52354,2022
AZE,Baseline,a,mort,2022-10-01,0.47772,0.43401,0.52334,2022
AZE,Baseline,a,mort,2022-11-01,0.47716,0.43303,0.52318,2022
AZE,Baseline,a,mort,2022-12-01,0.47674,0.43207,0.52303,2022
AZE,COVID,a,mort,2022-01-01,0.78565,0.64715,0.89279,2022
AZE,COVID,a,mort,2022-02-01,0.75348,0.6333,0.85562,2022
AZE,COVID,a,mort,2022-03-01,0.72242,0.61554,0.81975,2022
AZE,COVID,a,mort,2022-04-01,0.69653,0.59889,0.79053,2022
AZE,COVID,a,mort,2022-05-01,0.67542,0.584,0.76673,2022
AZE,COVID,a,mort,2022-06-01,0.65545,0.57087,0.74855,2022
AZE,COVID,a,mort,2022-07-01,0.64102,0.55577,0.73334,2022
AZE,COVID,a,mort,2022-08-01,0.62739,0.5447,0.72043,2022
AZE,COVID,a,mort,2022-09-01,0.61513,0.53528,0.70942,2022
AZE,COVID,a,mort,2022-10-01,0.60639,0.52809,0.69994,2022
AZE,COVID,a,mort,2022-11-01,0.59715,0.52128,0.69121,2022
AZE,COVID,a,mort,2022-12-01,0.59001,0.51512,0.68336,2022
AZE,Baseline,a,inc,2023-01-01,4.7816,3.7434,5.9242,2023
AZE,Baseline,a,inc,2023-02-01,4.7772,3.7409,5.9182,2023
AZE,Baseline,a,inc,2023-03-01,4.775,3.7386,5.9123,2023
AZE,Baseline,a,inc,2023-04-01,4.7729,3.7362,5.9065,2023
AZE,Baseline,a,inc,2023-05-01,4.7709,3.7339,5.9007,2023
AZE,Baseline,a,inc,2023-06-01,4.7689,3.7317,5.895,2023
AZE,Baseline,a,inc,2023-07-01,4.7667,3.7294,5.8894,2023
AZE,Baseline,a,inc,2023-08-01,4.7638,3.7273,5.8839,2023
AZE,Baseline,a,inc,2023-09-01,4.7601,3.7251,5.8784,2023
AZE,Baseline,a,inc,2023-10-01,4.7578,3.723,5.873,2023
AZE,Baseline,a,inc,2023-11-01,4.7548,3.7209,5.8685,2023
AZE,Baseline,a,inc,2023-12-01,4.7519,3.7189,5.8641,2023
AZE,COVID,a,inc,2023-01-01,5.5061,4.2255,7.1027,2023
AZE,COVID,a,inc,2023-02-01,5.4836,4.2051,7.0841,2023
AZE,COVID,a,inc,2023-03-01,5.4693,4.1849,7.0642,2023
AZE,COVID,a,inc,2023-04-01,5.4549,4.1657,7.0435,2023
AZE,COVID,a,inc,2023-05-01,5.4318,4.147,7.0222,2023
AZE,COVID,a,inc,2023-06-01,5.4093,4.1286,7.0004,2023
AZE,COVID,a,inc,2023-07-01,5.3946,4.1107,6.9766,2023
AZE,COVID,a,inc,2023-08-01,5.3781,4.0933,6.9484,2023
AZE,COVID,a,inc,2023-09-01,5.3626,4.0764,6.9204,2023
AZE,COVID,a,inc,2023-10-01,5.3474,4.06,6.8929,2023
AZE,COVID,a,inc,2023-11-01,5.3324,4.0441,6.8658,2023
AZE,COVID,a,inc,2023-12-01,5.3164,4.0288,6.8392,2023
AZE,Baseline,a,mort,2023-01-01,0.47633,0.43112,0.52287,2023
AZE,Baseline,a,mort,2023-02-01,0.47593,0.43019,0.52272,2023
AZE,Baseline,a,mort,2023-03-01,0.47553,0.42927,0.52257,2023
AZE,Baseline,a,mort,2023-04-01,0.47514,0.42837,0.52241,2023
AZE,Baseline,a,mort,2023-05-01,0.47475,0.42749,0.52226,2023
AZE,Baseline,a,mort,2023-06-01,0.47438,0.42661,0.52211,2023
AZE,Baseline,a,mort,2023-07-01,0.47399,0.42575,0.52196,2023
AZE,Baseline,a,mort,2023-08-01,0.4736,0.42491,0.52181,2023
AZE,Baseline,a,mort,2023-09-01,0.47321,0.42408,0.52166,2023
AZE,Baseline,a,mort,2023-10-01,0.47284,0.42326,0.52151,2023
AZE,Baseline,a,mort,2023-11-01,0.47247,0.42245,0.52136,2023
AZE,Baseline,a,mort,2023-12-01,0.47224,0.42165,0.52121,2023
AZE,COVID,a,mort,2023-01-01,0.58421,0.50956,0.6762,2023
AZE,COVID,a,mort,2023-02-01,0.57822,0.50444,0.66974,2023
AZE,COVID,a,mort,2023-03-01,0.57289,0.49953,0.66387,2023
AZE,COVID,a,mort,2023-04-01,0.56814,0.49515,0.65849,2023
AZE,COVID,a,mort,2023-05-01,0.56393,0.49122,0.65354,2023
AZE,COVID,a,mort,2023-06-01,0.55987,0.48753,0.64895,2023
AZE,COVID,a,mort,2023-07-01,0.55575,0.48414,0.64467,2023
AZE,COVID,a,mort,2023-08-01,0.55269,0.48101,0.64066,2023
AZE,COVID,a,mort,2023-09-01,0.54912,0.4781,0.63689,2023
AZE,COVID,a,mort,2023-10-01,0.54635,0.47539,0.63334,2023
AZE,COVID,a,mort,2023-11-01,0.54391,0.47285,0.62997,2023
AZE,COVID,a,mort,2023-12-01,0.5411,0.47047,0.62678,2023
AZE,Baseline,a,inc,2024-01-01,4.7507,3.7169,5.8597,2024
AZE,Baseline,a,inc,2024-02-01,4.7494,3.7149,5.8553,2024
AZE,Baseline,a,inc,2024-03-01,4.7472,3.7129,5.851,2024
AZE,Baseline,a,inc,2024-04-01,4.7451,3.711,5.8467,2024
AZE,Baseline,a,inc,2024-05-01,4.7402,3.7091,5.8424,2024
AZE,Baseline,a,inc,2024-06-01,4.7381,3.7072,5.8382,2024
AZE,Baseline,a,inc,2024-07-01,4.7362,3.7054,5.8341,2024
AZE,Baseline,a,inc,2024-08-01,4.7342,3.7036,5.8299,2024
AZE,Baseline,a,inc,2024-09-01,4.7323,3.7018,5.8258,2024
AZE,Baseline,a,inc,2024-10-01,4.727,3.7001,5.8218,2024
AZE,Baseline,a,inc,2024-11-01,4.7206,3.6983,5.8177,2024
AZE,Baseline,a,inc,2024-12-01,4.7163,3.6966,5.8138,2024
AZE,COVID,a,inc,2024-01-01,5.2984,4.0139,6.8131,2024
AZE,COVID,a,inc,2024-02-01,5.2848,3.9996,6.7876,2024
AZE,COVID,a,inc,2024-03-01,5.2713,3.9857,6.7626,2024
AZE,COVID,a,inc,2024-04-01,5.2577,3.9724,6.7382,2024
AZE,COVID,a,inc,2024-05-01,5.2441,3.9595,6.7143,2024
AZE,COVID,a,inc,2024-06-01,5.2307,3.9439,6.6909,2024
AZE,COVID,a,inc,2024-07-01,5.2203,3.9289,6.6681,2024
AZE,COVID,a,inc,2024-08-01,5.2101,3.9144,6.6458,2024
AZE,COVID,a,inc,2024-09-01,5.1987,3.9006,6.624,2024
AZE,COVID,a,inc,2024-10-01,5.187,3.8874,6.6028,2024
AZE,COVID,a,inc,2024-11-01,5.1757,3.8747,6.582,2024
AZE,COVID,a,inc,2024-12-01,5.1629,3.8626,6.5617,2024
AZE,Baseline,a,mort,2024-01-01,0.47193,0.42087,0.52106,2024
AZE,Baseline,a,mort,2024-02-01,0.47179,0.4201,0.52091,2024
AZE,Baseline,a,mort,2024-03-01,0.47143,0.41934,0.52076,2024
AZE,Baseline,a,mort,2024-04-01,0.47111,0.41859,0.5206,2024
AZE,Baseline,a,mort,2024-05-01,0.47097,0.41785,0.52045,2024
AZE,Baseline,a,mort,2024-06-01,0.47079,0.41713,0.5203,2024
AZE,Baseline,a,mort,2024-07-01,0.47038,0.41641,0.52016,2024
AZE,Baseline,a,mort,2024-08-01,0.46996,0.4157,0.52002,2024
AZE,Baseline,a,mort,2024-09-01,0.46955,0.41501,0.51996,2024
AZE,Baseline,a,mort,2024-10-01,0.46914,0.41441,0.5199,2024
AZE,Baseline,a,mort,2024-11-01,0.46885,0.41389,0.51984,2024
AZE,Baseline,a,mort,2024-12-01,0.46854,0.41338,0.51978,2024
AZE,COVID,a,mort,2024-01-01,0.53865,0.46824,0.62374,2024
AZE,COVID,a,mort,2024-02-01,0.53622,0.46613,0.62084,2024
AZE,COVID,a,mort,2024-03-01,0.5339,0.46413,0.61806,2024
AZE,COVID,a,mort,2024-04-01,0.53168,0.46197,0.6154,2024
AZE,COVID,a,mort,2024-05-01,0.53002,0.45991,0.61301,2024
AZE,COVID,a,mort,2024-06-01,0.52846,0.45795,0.61102,2024
AZE,COVID,a,mort,2024-07-01,0.52693,0.45609,0.60908,2024
AZE,COVID,a,mort,2024-08-01,0.52493,0.45432,0.60721,2024
AZE,COVID,a,mort,2024-09-01,0.52283,0.45263,0.60547,2024
AZE,COVID,a,mort,2024-10-01,0.5208,0.45102,0.60396,2024
AZE,COVID,a,mort,2024-11-01,0.51912,0.44948,0.60248,2024
AZE,COVID,a,mort,2024-12-01,0.51775,0.448,0.60102,2024
BGD,Baseline,a,inc,2019-01-01,18.507,13.4564,24.3431,2019
BGD,Baseline,a,inc,2019-02-01,18.4614,13.459,24.2766,2019
BGD,Baseline,a,inc,2019-03-01,18.4236,13.4619,24.2113,2019
BGD,Baseline,a,inc,2019-04-01,18.4184,13.4752,24.1475,2019
BGD,Baseline,a,inc,2019-05-01,18.4058,13.5087,24.085,2019
BGD,Baseline,a,inc,2019-06-01,18.386,13.5423,24.0238,2019
BGD,Baseline,a,inc,2019-07-01,18.3589,13.5758,23.964,2019
BGD,Baseline,a,inc,2019-08-01,18.3363,13.6094,23.9054,2019
BGD,Baseline,a,inc,2019-09-01,18.3142,13.6429,23.8481,2019
BGD,Baseline,a,inc,2019-10-01,18.2927,13.6764,23.792,2019
BGD,Baseline,a,inc,2019-11-01,18.2742,13.7099,23.7372,2019
BGD,Baseline,a,inc,2019-12-01,18.2603,13.7434,23.6835,2019
BGD,COVID,a,inc,2019-01-01,18.507,13.4564,24.3431,2019
BGD,COVID,a,inc,2019-02-01,18.4614,13.459,24.2766,2019
BGD,COVID,a,inc,2019-03-01,18.4236,13.4619,24.2113,2019
BGD,COVID,a,inc,2019-04-01,18.4184,13.4752,24.1475,2019
BGD,COVID,a,inc,2019-05-01,18.4058,13.5087,24.085,2019
BGD,COVID,a,inc,2019-06-01,18.386,13.5423,24.0238,2019
BGD,COVID,a,inc,2019-07-01,18.3589,13.5758,23.964,2019
BGD,COVID,a,inc,2019-08-01,18.3363,13.6094,23.9054,2019
BGD,COVID,a,inc,2019-09-01,18.3142,13.6429,23.8481,2019
BGD,COVID,a,inc,2019-10-01,18.2927,13.6764,23.792,2019
BGD,COVID,a,inc,2019-11-01,18.2742,13.7099,23.7372,2019
BGD,COVID,a,inc,2019-12-01,18.2603,13.7434,23.6835,2019
BGD,Baseline,a,mort,2019-01-01,1.9846,1.2494,2.9275,2019
BGD,Baseline,a,mort,2019-02-01,1.983,1.2503,2.9192,2019
BGD,Baseline,a,mort,2019-03-01,1.9814,1.2512,2.911,2019
BGD,Baseline,a,mort,2019-04-01,1.9798,1.2522,2.902,2019
BGD,Baseline,a,mort,2019-05-01,1.9765,1.2532,2.8911,2019
BGD,Baseline,a,mort,2019-06-01,1.975,1.2542,2.8803,2019
BGD,Baseline,a,mort,2019-07-01,1.9735,1.2553,2.8697,2019
BGD,Baseline,a,mort,2019-08-01,1.9721,1.2564,2.8592,2019
BGD,Baseline,a,mort,2019-09-01,1.9707,1.2576,2.8508,2019
BGD,Baseline,a,mort,2019-10-01,1.9694,1.2587,2.8429,2019
BGD,Baseline,a,mort,2019-11-01,1.9681,1.26,2.8352,2019
BGD,Baseline,a,mort,2019-12-01,1.9669,1.2612,2.8276,2019
BGD,COVID,a,mort,2019-01-01,1.9846,1.2494,2.9275,2019
BGD,COVID,a,mort,2019-02-01,1.983,1.2503,2.9192,2019
BGD,COVID,a,mort,2019-03-01,1.9814,1.2512,2.911,2019
BGD,COVID,a,mort,2019-04-01,1.9798,1.2522,2.902,2019
BGD,COVID,a,mort,2019-05-01,1.9765,1.2532,2.8911,2019
BGD,COVID,a,mort,2019-06-01,1.975,1.2542,2.8803,2019
BGD,COVID,a,mort,2019-07-01,1.9735,1.2553,2.8697,2019
BGD,COVID,a,mort,2019-08-01,1.9721,1.2564,2.8592,2019
BGD,COVID,a,mort,2019-09-01,1.9707,1.2576,2.8508,2019
BGD,COVID,a,mort,2019-10-01,1.9694,1.2587,2.8429,2019
BGD,COVID,a,mort,2019-11-01,1.9681,1.26,2.8352,2019
BGD,COVID,a,mort,2019-12-01,1.9669,1.2612,2.8276,2019
BGD,Baseline,a,inc,2020-01-01,18.2766,13.7694,23.6311,2020
BGD,Baseline,a,inc,2020-02-01,18.293,13.7936,23.5798,2020
BGD,Baseline,a,inc,2020-03-01,18.3096,13.8192,23.5297,2020
BGD,Baseline,a,inc,2020-04-01,18.3263,13.8455,23.4807,2020
BGD,Baseline,a,inc,2020-05-01,18.3431,13.8604,23.4328,2020
BGD,Baseline,a,inc,2020-06-01,18.36,13.8754,23.386,2020
BGD,Baseline,a,inc,2020-07-01,18.3705,13.8906,23.3404,2020
BGD,Baseline,a,inc,2020-08-01,18.3456,13.9061,23.2957,2020
BGD,Baseline,a,inc,2020-09-01,18.3213,13.9124,23.2521,2020
BGD,Baseline,a,inc,2020-10-01,18.2976,13.9088,23.2096,2020
BGD,Baseline,a,inc,2020-11-01,18.2744,13.9057,23.1681,2020
BGD,Baseline,a,inc,2020-12-01,18.2518,13.9028,23.1275,2020
BGD,COVID,a,inc,2020-01-01,18.2766,13.7694,23.6311,2020
BGD,COVID,a,inc,2020-02-01,18.293,13.7936,23.5798,2020
BGD,COVID,a,inc,2020-03-01,18.3096,13.8192,23.5297,2020
BGD,COVID,a,inc,2020-04-01,18.3292,13.8495,23.4839,2020
BGD,COVID,a,inc,2020-05-01,18.1278,13.667,23.2109,2020
BGD,COVID,a,inc,2020-06-01,17.7347,13.3173,22.7333,2020
BGD,COVID,a,inc,2020-07-01,17.5247,13.1622,22.3917,2020
BGD,COVID,a,inc,2020-08-01,17.7529,13.4372,22.5376,2020
BGD,COVID,a,inc,2020-09-01,17.9209,13.7753,22.7341,2020
BGD,COVID,a,inc,2020-10-01,18.1266,14.0245,22.9141,2020
BGD,COVID,a,inc,2020-11-01,18.3237,14.1823,23.1004,2020
BGD,COVID,a,inc,2020-12-01,18.5011,14.318,23.2708,2020
BGD,Baseline,a,mort,2020-01-01,1.9658,1.2625,2.8201,2020
BGD,Baseline,a,mort,2020-02-01,1.9635,1.2638,2.8128,2020
BGD,Baseline,a,mort,2020-03-01,1.9604,1.2635,2.8056,2020
BGD,Baseline,a,mort,2020-04-01,1.9573,1.2621,2.7985,2020
BGD,Baseline,a,mort,2020-05-01,1.9544,1.2608,2.7916,2020
BGD,Baseline,a,mort,2020-06-01,1.9515,1.2596,2.7848,2020
BGD,Baseline,a,mort,2020-07-01,1.9463,1.2583,2.7781,2020
BGD,Baseline,a,mort,2020-08-01,1.9409,1.2572,2.7715,2020
BGD,Baseline,a,mort,2020-09-01,1.9355,1.256,2.7651,2020
BGD,Baseline,a,mort,2020-10-01,1.9302,1.2549,2.7588,2020
BGD,Baseline,a,mort,2020-11-01,1.925,1.2538,2.7526,2020
BGD,Baseline,a,mort,2020-12-01,1.92,1.2528,2.7466,2020
BGD,COVID,a,mort,2020-01-01,1.9658,1.2625,2.8201,2020
BGD,COVID,a,mort,2020-02-01,1.9635,1.2638,2.8128,2020
BGD,COVID,a,mort,2020-03-01,1.9604,1.2635,2.8056,2020
BGD,COVID,a,mort,2020-04-01,1.98,1.2847,2.8343,2020
BGD,COVID,a,mort,2020-05-01,2.1125,1.4016,2.9744,2020
BGD,COVID,a,mort,2020-06-01,2.2641,1.5304,3.1772,2020
BGD,COVID,a,mort,2020-07-01,2.3789,1.6159,3.3052,2020
BGD,COVID,a,mort,2020-08-01,2.3762,1.6206,3.299,2020
BGD,COVID,a,mort,2020-09-01,2.3444,1.5954,3.2549,2020
BGD,COVID,a,mort,2020-10-01,2.3313,1.5737,3.2181,2020
BGD,COVID,a,mort,2020-11-01,2.307,1.5526,3.1822,2020
BGD,COVID,a,mort,2020-12-01,2.2888,1.538,3.1629,2020
BGD,Baseline,a,inc,2021-01-01,18.2828,13.9003,23.088,2021
BGD,Baseline,a,inc,2021-02-01,18.3194,13.8982,23.0494,2021
BGD,Baseline,a,inc,2021-03-01,18.3393,13.8963,23.0118,2021
BGD,Baseline,a,inc,2021-04-01,18.3256,13.8957,22.9751,2021
BGD,Baseline,a,inc,2021-05-01,18.3065,13.8956,22.9394,2021
BGD,Baseline,a,inc,2021-06-01,18.288,13.8957,22.9045,2021
BGD,Baseline,a,inc,2021-07-01,18.2703,13.8962,22.8706,2021
BGD,Baseline,a,inc,2021-08-01,18.2532,13.8969,22.8375,2021
BGD,Baseline,a,inc,2021-09-01,18.2519,13.898,22.8092,2021
BGD,Baseline,a,inc,2021-10-01,18.2608,13.8993,22.7894,2021
BGD,Baseline,a,inc,2021-11-01,18.2335,13.9009,22.7704,2021
BGD,Baseline,a,inc,2021-12-01,18.2273,13.9028,22.7521,2021
BGD,COVID,a,inc,2021-01-01,18.6426,14.4346,23.4194,2021
BGD,COVID,a,inc,2021-02-01,18.7384,14.5299,23.5432,2021
BGD,COVID,a,inc,2021-03-01,18.8239,14.5839,23.6403,2021
BGD,COVID,a,inc,2021-04-01,18.8998,14.6198,23.7149,2021
BGD,COVID,a,inc,2021-05-01,18.9388,14.6444,23.7683,2021
BGD,COVID,a,inc,2021-06-01,18.9501,14.6648,23.8015,2021
BGD,COVID,a,inc,2021-07-01,18.9939,14.6842,23.818,2021
BGD,COVID,a,inc,2021-08-01,19.0627,14.6944,23.8182,2021
BGD,COVID,a,inc,2021-09-01,19.0554,14.6959,23.8024,2021
BGD,COVID,a,inc,2021-10-01,19.0402,14.6906,23.7733,2021
BGD,COVID,a,inc,2021-11-01,19.0147,14.676,23.7277,2021
BGD,COVID,a,inc,2021-12-01,18.9924,14.6509,23.6784,2021
BGD,Baseline,a,mort,2021-01-01,1.915,1.2517,2.7406,2021
BGD,Baseline,a,mort,2021-02-01,1.9101,1.2509,2.7348,2021
BGD,Baseline,a,mort,2021-03-01,1.9065,1.2502,2.729,2021
BGD,Baseline,a,mort,2021-04-01,1.904,1.2494,2.7234,2021
BGD,Baseline,a,mort,2021-05-01,1.9015,1.2487,2.7179,2021
BGD,Baseline,a,mort,2021-06-01,1.8973,1.2481,2.7122,2021
BGD,Baseline,a,mort,2021-07-01,1.8934,1.2474,2.7066,2021
BGD,Baseline,a,mort,2021-08-01,1.8915,1.2456,2.7012,2021
BGD,Baseline,a,mort,2021-09-01,1.8889,1.2433,2.6958,2021
BGD,Baseline,a,mort,2021-10-01,1.883,1.241,2.6897,2021
BGD,Baseline,a,mort,2021-11-01,1.8819,1.2387,2.6823,2021
BGD,Baseline,a,mort,2021-12-01,1.8817,1.2377,2.6751,2021
BGD,COVID,a,mort,2021-01-01,2.2685,1.5236,3.1431,2021
BGD,COVID,a,mort,2021-02-01,2.2343,1.4947,3.1099,2021
BGD,COVID,a,mort,2021-03-01,2.2006,1.462,3.0771,2021
BGD,COVID,a,mort,2021-04-01,2.1639,1.4345,3.0468,2021
BGD,COVID,a,mort,2021-05-01,2.1284,1.4103,3.0124,2021
BGD,COVID,a,mort,2021-06-01,2.1091,1.3893,2.9765,2021
BGD,COVID,a,mort,2021-07-01,2.0828,1.3701,2.943,2021
BGD,COVID,a,mort,2021-08-01,2.0518,1.3484,2.9042,2021
BGD,COVID,a,mort,2021-09-01,2.0237,1.3287,2.8689,2021
BGD,COVID,a,mort,2021-10-01,2.0049,1.3069,2.8335,2021
BGD,COVID,a,mort,2021-11-01,1.978,1.2727,2.7833,2021
BGD,COVID,a,mort,2021-12-01,1.9479,1.2451,2.7362,2021
BGD,Baseline,a,inc,2022-01-01,18.2358,13.9049,22.7347,2022
BGD,Baseline,a,inc,2022-02-01,18.2447,13.9073,22.718,2022
BGD,Baseline,a,inc,2022-03-01,18.254,13.9099,22.7006,2022
BGD,Baseline,a,inc,2022-04-01,18.2486,13.9284,22.6837,2022
BGD,Baseline,a,inc,2022-05-01,18.2361,13.9475,22.6676,2022
BGD,Baseline,a,inc,2022-06-01,18.2425,13.9668,22.6523,2022
BGD,Baseline,a,inc,2022-07-01,18.2491,13.9863,22.6376,2022
BGD,Baseline,a,inc,2022-08-01,18.247,14.0059,22.6237,2022
BGD,Baseline,a,inc,2022-09-01,18.2202,14.0256,22.6105,2022
BGD,Baseline,a,inc,2022-10-01,18.2385,14.0455,22.598,2022
